"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2021,202101,35754,2021000307230,5772.0,2021000357541,80704,1,6,9048.0,2,1,1,27,1,7,700,1,100,6,63,1,10,0,1,11
2021,202101,35910,2021000315914,16848.0,2021000359101,13204,1,1,17004.0,0,0,1,58,1,1,100,0,0,11,114,1,10,275000,1,11
2021,202101,35910,2021000315914,16848.0,2021000359101,13204,1,2,15600.0,0,0,2,48,1,1,100,0,0,8,81,1,10,65000,1,11
2021,202101,36066,2021000323529,1092.0,2021000360661,30004,1,2,1716.0,2,0,1,62,1,3,315,0,0,7,71,1,10,25700,1,11
2021,202101,36066,2021000323529,1092.0,2021000360661,30004,1,4,1872.0,0,0,1,24,6,3,315,0,0,7,71,1,10,29100,1,11
2021,202101,36378,2021000338633,31512.0,2021000363781,11404,1,1,31356.0,2,1,1,30,6,1,100,1,100,6,65,1,10,40000,1,11
2021,202101,36534,2021000345706,8892.0,2021000365341,10404,1,2,12636.0,0,0,2,33,1,1,100,0,0,6,65,1,10,28000,1,11
2021,202101,36534,2021000345706,8892.0,2021000365341,10404,1,3,10764.0,0,0,1,31,1,1,100,0,0,6,63,1,10,36000,1,11
2021,202101,36690,2021000352875,14820.0,2021000366901,11404,1,1,14976.0,0,0,1,30,2,8,812,0,0,10,101,1,10,200000,1,11
2021,202101,37002,2021000367615,7956.0,2021000370021,90004,1,2,10140.0,0,0,2,60,1,1,100,0,0,6,63,1,10,12600,1,11
2021,202101,37314,2021000382366,3588.0,2021000373141,20104,1,1,3588.0,0,0,2,63,3,1,100,0,0,8,81,1,10,62000,1,11
2021,202101,37782,2021000407795,10140.0,2021000377821,12404,1,2,9984.0,4,2,1,35,1,1,100,0,0,10,101,1,10,10000,1,11
2021,202101,37938,2021000415332,60060.0,2021000379381,90004,1,1,60060.0,4,0,1,42,4,1,100,0,0,7,71,1,10,45600,2,20
2021,202101,38094,2021000422951,26208.0,2021000380941,12104,1,1,26208.0,5,0,1,32,6,7,700,1,100,7,71,1,10,85000,1,11
2021,202101,38094,2021000422951,26208.0,2021000380941,12104,1,7,31980.0,0,0,2,30,4,7,700,1,100,7,71,1,10,35000,1,11
2021,202101,38250,2021000430522,21996.0,2021000382501,11604,1,1,21996.0,3,0,2,36,3,2,200,0,0,0,2,1,10,20000,1,11
2021,202101,38250,2021000430522,21996.0,2021000382501,11604,1,2,21372.0,0,0,1,20,6,2,200,0,0,3,30,1,10,24700,1,11
2021,202101,38406,2021000437865,8892.0,2021000384061,10504,1,1,8892.0,2,0,2,41,4,1,100,0,0,11,114,1,10,240000,1,11
2021,202101,38562,2021000445551,8424.0,2021000385621,11704,1,1,8268.0,2,0,2,62,1,1,100,0,0,11,116,1,10,127000,1,11
2021,202101,38562,2021000445551,8424.0,2021000385621,11704,1,2,8424.0,2,0,1,56,1,1,100,0,0,11,115,1,10,30000,1,11
2021,202101,38562,2021000445551,8424.0,2021000385621,11704,1,3,8112.0,0,0,1,23,6,1,100,0,0,10,101,1,10,21000,1,11
2021,202101,38718,2021000452530,51012.0,2021000387181,12904,1,1,50856.0,1,0,2,40,1,1,100,0,0,8,81,1,10,495000,1,11
2021,202101,38718,2021000452530,51012.0,2021000387181,12904,1,2,48516.0,1,0,1,47,1,1,100,0,0,6,63,1,10,75000,1,11
2021,202101,38718,2021000452530,51012.0,2021000387181,12904,1,3,51948.0,0,0,2,18,6,1,100,0,0,6,63,1,10,3200,1,11
2021,202101,38874,2021000460000,26052.0,2021000388741,90004,1,1,26052.0,3,1,1,37,1,8,826,1,100,6,63,1,10,67000,1,11
2021,202101,39030,2021000467247,13416.0,2021000390301,11604,1,1,13416.0,0,0,1,38,6,8,801,0,0,10,101,1,10,46000,1,11
2021,202101,39186,2021000475044,11232.0,2021000391861,12504,1,1,11232.0,0,0,2,56,4,1,100,0,0,7,71,1,10,112000,1,11
2021,202101,39654,2021000497823,22152.0,2021000396541,11704,1,1,22308.0,2,2,2,20,6,8,826,2,200,6,65,1,10,28000,1,11
2021,202101,39654,2021000497823,22152.0,2021000396541,11704,1,2,15756.0,2,2,1,23,6,8,826,0,0,6,63,1,10,30000,1,11
2021,202101,39810,2021000506308,10608.0,2021000398101,12804,1,1,10608.0,0,0,2,63,1,1,100,0,0,11,114,1,10,60000,1,11
2021,202101,39810,2021000506308,10608.0,2021000398101,12804,1,2,11544.0,0,0,1,62,1,1,100,0,0,6,64,1,10,50000,1,11
2021,202101,39966,2021000513932,40248.0,2021000399661,80504,1,1,40248.0,2,1,1,31,6,3,318,0,0,6,61,1,10,50000,1,11
2021,202101,39966,2021000513932,40248.0,2021000399661,80504,1,2,15132.0,2,1,2,31,6,3,315,0,0,7,71,1,10,33000,1,11
2021,202101,40122,2021000521106,25428.0,2021000401221,20704,1,1,25428.0,0,0,1,34,6,8,826,1,100,6,63,1,10,450,1,11
2021,202101,40122,2021000521106,25428.0,2021000401221,20704,1,2,25740.0,0,0,1,40,6,8,826,1,100,8,81,1,10,35000,1,11
2021,202101,40122,2021000521106,25428.0,2021000401221,20704,1,3,29952.0,0,0,2,28,6,8,826,1,100,6,64,1,12,16800,1,11
2021,202101,40902,2021000560422,10452.0,2021000409021,12704,1,2,11388.0,0,0,2,45,4,1,100,0,0,8,81,1,10,7700,1,11
2021,202101,41526,2021000592474,8580.0,2021000415261,12004,1,1,8580.0,2,0,1,47,1,6,640,0,0,11,115,1,10,495000,1,11
2021,202101,41682,2021000600603,8268.0,2021000416821,10404,1,1,8268.0,2,0,2,48,1,9,963,0,0,6,65,1,10,0,1,11
2021,202101,41682,2021000600603,8268.0,2021000416821,10404,1,2,11232.0,2,0,1,49,1,1,100,0,0,7,71,1,10,100000,1,11
2021,202101,41838,2021000608115,9360.0,2021000418381,12704,1,1,9516.0,0,0,2,46,6,1,100,0,0,10,101,1,10,52000,1,11
2021,202101,41994,2021000615693,14508.0,2021000419941,12504,1,3,15288.0,0,0,1,52,6,1,100,0,0,8,81,1,10,62000,1,11
2021,202101,42774,2021000655624,15912.0,2021000427741,12804,1,1,15912.0,0,0,1,60,1,1,100,0,0,6,63,1,10,60000,1,11
2021,202101,42774,2021000655624,15912.0,2021000427741,12804,1,2,15288.0,0,0,2,60,1,1,100,0,0,6,63,1,10,30000,1,11
2021,202101,42930,2021000663428,8268.0,2021000429301,10904,1,1,8112.0,0,0,1,23,6,2,200,0,0,8,81,1,10,60000,1,11
2021,202101,43242,2021000680534,8268.0,2021000432421,20204,1,1,8424.0,2,0,1,50,1,1,100,0,0,0,2,1,10,0,2,20
2021,202101,43242,2021000680534,8268.0,2021000432421,20204,1,3,7176.0,0,0,2,18,6,7,700,1,100,6,63,1,10,20000,1,11
2021,202101,43398,2021000688885,7488.0,2021000433981,10704,1,1,7488.0,0,0,2,56,1,1,100,0,0,11,114,1,10,74000,1,11
2021,202101,43398,2021000688885,7488.0,2021000433981,10704,1,2,8736.0,0,0,1,59,1,8,826,4,498,10,101,1,10,110000,1,11
2021,202101,43710,2021000704624,17784.0,2021000437101,13404,1,1,17784.0,1,1,2,31,1,1,100,0,0,10,101,1,10,130000,1,11
2021,202101,43710,2021000704624,17784.0,2021000437101,13404,1,2,16224.0,1,1,1,31,1,1,100,0,0,6,63,1,10,175000,2,20
2021,202101,44022,2021000720343,34632.0,2021000440221,20104,1,1,34632.0,5,0,2,41,5,7,700,1,100,6,61,1,10,30000,1,11
2021,202101,44022,2021000720343,34632.0,2021000440221,20104,1,2,32604.0,0,0,1,22,6,7,700,1,100,6,61,1,10,20000,1,11
2021,202101,44178,2021000726729,35568.0,2021000441781,11404,1,1,35568.0,0,0,2,50,1,7,700,1,100,6,63,1,10,0,1,11
2021,202101,44178,2021000726729,35568.0,2021000441781,11404,1,2,38688.0,0,0,1,41,1,7,700,1,100,6,63,1,10,30000,1,11
2021,202101,44334,2021000734133,56004.0,2021000443341,20604,1,1,56004.0,0,0,2,21,6,1,100,0,0,6,64,1,10,36000,1,11
2021,202101,44490,2021000742369,21216.0,2021000444901,11804,1,1,21060.0,0,0,2,31,6,6,620,0,0,11,114,1,10,1000,1,11
2021,202101,44646,2021000749678,5460.0,2021000446461,13304,1,3,5928.0,1,0,1,45,4,8,826,1,100,6,64,1,10,65000,2,20
2021,202101,44646,2021000749678,5460.0,2021000446461,13304,1,4,6708.0,0,0,2,22,6,8,826,1,100,7,71,1,10,40000,1,11
2021,202101,45270,2021000780596,21840.0,2021000452701,12204,1,1,21840.0,0,0,1,24,6,1,100,0,0,6,63,1,10,35000,1,11
2021,202101,45270,2021000780596,21840.0,2021000452701,12204,1,2,18564.0,0,0,2,18,6,1,100,0,0,5,50,1,10,0,1,11
2021,202101,45582,2021000796170,13884.0,2021000455821,80704,1,1,13884.0,3,0,1,55,1,7,700,1,100,6,64,1,10,6000,1,11
2021,202101,45582,2021000796170,13884.0,2021000455821,80704,1,2,13728.0,3,0,2,53,1,7,700,1,100,7,71,1,10,51000,1,11
2021,202101,45582,2021000796170,13884.0,2021000455821,80704,1,4,16536.0,0,0,2,22,6,7,700,1,100,10,101,1,10,5300,1,11
2021,202101,45738,2021000804560,24648.0,2021000457381,12104,1,3,26520.0,1,1,1,29,1,8,826,1,100,10,101,1,10,36000,1,11
2021,202101,45738,2021000804560,24648.0,2021000457381,12104,1,4,26520.0,0,0,1,25,6,8,826,1,100,7,71,1,10,37000,1,11
2021,202101,45738,2021000804560,24648.0,2021000457381,12104,1,6,25896.0,1,1,2,32,1,8,826,1,100,6,63,1,10,38000,1,11
2021,202101,45894,2021000812844,5772.0,2021000458941,20104,1,1,5616.0,1,0,1,57,1,3,354,0,0,2,26,1,10,200,1,11
2021,202101,45894,2021000812844,5772.0,2021000458941,20104,1,3,5616.0,0,0,1,35,6,3,354,0,0,6,63,1,10,10000,1,11
2021,202101,46050,2021000821123,18096.0,2021000460501,12304,1,1,18096.0,0,0,1,60,3,2,200,0,0,8,81,1,10,36000,2,20
2021,202101,46986,2021000867662,10452.0,2021000469861,11004,1,1,10452.0,0,0,1,55,4,1,100,0,0,10,101,1,10,495000,1,11
2021,202101,47142,2021000876714,13104.0,2021000471421,12604,1,1,13104.0,0,0,1,55,4,1,100,0,0,7,71,1,10,52000,1,11
2021,202101,47610,2021000899633,21372.0,2021000476101,11604,1,1,21372.0,2,1,1,41,1,1,100,0,0,10,101,1,10,150000,1,11
2021,202101,47610,2021000899633,21372.0,2021000476101,11604,1,2,21684.0,2,1,2,41,1,1,100,0,0,11,114,1,10,186000,1,11
2021,202101,47766,2021000906382,14040.0,2021000477661,10904,1,1,14040.0,3,0,1,48,1,8,893,0,0,6,61,1,10,37800,1,11
2021,202101,47766,2021000906382,14040.0,2021000477661,10904,1,2,12168.0,3,0,2,48,1,6,680,0,0,6,63,1,10,48000,1,11
2021,202101,47766,2021000906382,14040.0,2021000477661,10904,1,3,8892.0,0,0,1,27,6,8,893,0,0,6,63,1,10,29000,1,11
2021,202101,47766,2021000906382,14040.0,2021000477661,10904,1,4,11232.0,0,0,2,25,6,8,893,0,0,6,63,1,12,25000,1,11
2021,202101,47766,2021000906382,14040.0,2021000477661,10904,1,5,6396.0,0,0,1,23,6,8,893,0,0,6,63,1,10,29000,1,11
2021,202101,47922,2021000914048,11232.0,2021000479221,90004,1,2,7644.0,2,1,1,30,1,7,700,1,100,6,64,1,10,50000,1,11
2021,202101,48078,2021000922395,26364.0,2021000480781,11004,1,2,25896.0,0,0,1,50,4,1,100,0,0,10,101,1,10,29600,1,11
2021,202101,48234,2021000930774,10608.0,2021000482341,10204,1,1,10608.0,1,1,1,41,4,1,100,0,0,7,71,1,10,12000,1,11
2021,202101,48390,2021000937279,4836.0,2021000483901,30004,1,1,4836.0,2,0,2,40,6,1,100,4,498,6,63,1,10,4200,1,11
2021,202101,48390,2021000937279,4836.0,2021000483901,30004,1,3,9204.0,0,0,2,20,6,1,100,4,498,7,71,1,10,31800,1,11
2021,202101,48546,2021000945641,9516.0,2021000485461,10604,1,1,9360.0,0,0,1,64,1,8,826,4,414,11,116,1,10,180000,1,11
2021,202101,48858,2021000961540,37596.0,2021000488581,20904,1,1,37596.0,1,0,2,35,6,8,826,1,100,6,64,1,10,35000,1,11
2021,202101,49014,2021000969175,13572.0,2021000490141,30004,1,1,13572.0,4,0,1,46,1,3,302,0,0,6,63,1,10,56000,1,11
2021,202101,49014,2021000969175,13572.0,2021000490141,30004,1,2,14040.0,4,0,2,46,1,3,302,0,0,6,63,1,10,13300,1,11
2021,202101,49014,2021000969175,13572.0,2021000490141,30004,1,3,10764.0,0,0,1,25,6,3,302,0,0,7,71,1,10,13400,1,11
2021,202101,49014,2021000969175,13572.0,2021000490141,30004,1,4,19812.0,0,0,2,23,6,3,302,0,0,6,63,1,10,8300,1,11
2021,202101,49170,2021000976440,17160.0,2021000491701,11704,1,1,17316.0,2,0,1,41,1,1,100,0,0,11,115,1,10,495000,1,11
2021,202101,49170,2021000976440,17160.0,2021000491701,11704,1,2,18408.0,2,0,2,40,1,1,100,0,0,11,115,1,10,200000,1,11
2021,202101,49170,2021000976440,17160.0,2021000491701,11704,1,5,20748.0,0,0,2,27,6,8,826,4,423,10,101,1,10,9600,1,11
2021,202101,49326,2021000984178,22932.0,2021000493261,50004,1,1,22932.0,2,0,2,32,6,1,100,0,0,10,101,1,10,45000,1,11
2021,202101,49638,2021001000186,10608.0,2021000496381,20604,1,2,14196.0,0,0,2,64,1,8,826,1,100,6,63,1,10,28000,1,11
2021,202101,49794,2021001007570,5928.0,2021000497941,20304,1,2,9672.0,0,0,2,51,6,2,200,0,0,11,114,1,10,50000,1,11
2021,202101,49950,2021001014837,12948.0,2021000499501,13304,1,1,12948.0,3,0,1,62,1,2,200,0,0,11,114,1,10,90000,1,11
2021,202101,49950,2021001014837,12948.0,2021000499501,13304,1,2,18720.0,3,0,2,43,1,2,200,0,0,10,101,1,10,77000,1,11
2021,202101,50106,2021001021428,11232.0,2021000501061,20804,1,1,11232.0,0,0,1,40,6,7,700,4,416,6,63,1,10,33000,1,11
2021,202101,50106,2021001021428,11232.0,2021000501061,20804,1,2,6396.0,0,0,1,30,6,7,700,1,100,2,25,1,10,33100,1,11
2021,202101,50418,2021001037554,7800.0,2021000504181,11704,1,1,7644.0,0,0,1,57,1,1,100,0,0,10,101,1,10,56000,1,11
2021,202101,50730,2021001055165,10920.0,2021000507301,10404,1,1,10920.0,0,0,1,53,6,1,100,0,0,6,63,1,10,25000,1,11
2021,202101,50886,2021001062913,9048.0,2021000508861,11104,1,1,8892.0,0,0,2,57,4,1,100,0,0,11,114,1,10,58000,1,11
2021,202101,51042,2021001069757,1560.0,2021000510421,80504,1,3,4056.0,1,0,2,28,6,7,700,1,100,6,63,1,10,35000,1,11
2021,202101,51198,2021001077171,13416.0,2021000511981,13204,1,1,13416.0,1,0,2,47,1,1,100,0,0,10,101,1,10,87000,1,11
2021,202101,51198,2021001077171,13416.0,2021000511981,13204,1,2,13416.0,1,0,1,50,1,1,100,0,0,10,101,1,10,90000,1,11
2021,202101,51354,2021001085153,2808.0,2021000513541,60004,1,1,2808.0,0,0,2,61,5,6,600,0,0,7,71,1,10,18400,1,11
2021,202101,51666,2021001099980,4524.0,2021000516661,10804,1,1,4680.0,0,0,2,36,1,1,100,0,0,11,114,1,10,200000,1,11
2021,202101,51666,2021001099980,4524.0,2021000516661,10804,1,2,4680.0,0,0,1,36,1,1,100,0,0,11,115,1,10,100000,1,11
2021,202101,51822,2021001107696,8268.0,2021000518221,20804,1,2,7020.0,0,0,1,31,6,8,826,1,100,6,63,1,10,25000,1,11
2021,202101,51978,2021001115905,9048.0,2021000519781,20704,1,1,9204.0,0,0,2,23,6,7,700,1,100,7,71,1,10,20000,1,11
2021,202101,51978,2021001115905,9048.0,2021000519781,20704,1,2,8112.0,0,0,1,27,6,7,700,1,100,7,71,1,10,30000,1,11
2021,202101,51978,2021001115905,9048.0,2021000519781,20704,1,3,8580.0,0,0,2,23,6,7,700,4,423,10,101,1,10,20000,1,11
2021,202101,52134,2021001123894,8580.0,2021000521341,11104,1,1,8736.0,0,0,2,55,1,1,100,0,0,11,114,1,10,88000,1,11
2021,202101,52134,2021001123894,8580.0,2021000521341,11104,1,2,8268.0,0,0,1,52,1,1,100,0,0,6,63,1,10,40000,1,11
2021,202101,52446,2021001139423,10140.0,2021000524461,12904,1,1,10140.0,3,0,1,39,1,1,100,0,0,6,65,1,10,110000,2,20
2021,202101,52446,2021001139423,10140.0,2021000524461,12904,1,2,9204.0,3,0,2,43,1,1,100,0,0,10,101,1,10,70000,1,11
2021,202101,52758,2021001153536,42900.0,2021000527581,11404,1,1,43056.0,0,0,2,59,4,7,700,1,100,7,71,1,10,65000,1,11
2021,202101,52914,2021001161176,22464.0,2021000529141,10004,1,1,22464.0,0,0,2,30,6,7,700,1,100,11,114,1,10,30000,1,11
2021,202101,53070,2021001168566,6864.0,2021000530701,80704,1,1,6864.0,0,0,2,57,1,1,100,0,0,10,101,1,10,40000,2,20
2021,202101,53070,2021001168566,6864.0,2021000530701,80704,1,2,9360.0,0,0,1,62,1,1,100,0,0,10,101,1,10,76000,2,20
2021,202101,53226,2021001175793,19812.0,2021000532261,12504,1,1,19968.0,0,0,1,30,6,1,100,0,0,11,116,1,10,40000,1,11
2021,202101,53694,2021001199073,4368.0,2021000536941,70004,1,1,4212.0,1,1,1,34,1,6,610,0,0,11,115,1,10,132000,2,20
2021,202101,54006,2021001213643,5616.0,2021000540061,11204,1,1,5616.0,0,0,1,43,6,1,100,0,0,8,81,1,10,50000,1,11
2021,202101,54162,2021001221941,41340.0,2021000541621,60004,1,1,41340.0,1,0,2,42,4,1,100,0,0,11,114,1,10,120000,1,11
2021,202101,54162,2021001221941,41340.0,2021000541621,60004,1,3,22308.0,0,0,2,20,6,1,100,0,0,7,71,1,10,36000,1,11
2021,202101,54318,2021001229535,34008.0,2021000543181,20904,1,1,33852.0,0,0,1,24,6,7,700,1,100,6,63,1,10,29000,1,11
2021,202101,54318,2021001229535,34008.0,2021000543181,20904,1,2,26988.0,0,0,2,21,6,7,700,4,424,7,71,1,10,26300,1,11
2021,202101,54630,2021001244403,10296.0,2021000546301,40004,1,1,10140.0,0,0,2,54,1,1,100,0,0,11,114,1,10,150000,1,11
2021,202101,54630,2021001244403,10296.0,2021000546301,40004,1,2,9516.0,0,0,1,51,1,1,100,0,0,11,114,1,10,130000,1,11
2021,202101,54786,2021001252510,12168.0,2021000547861,12404,1,1,12168.0,1,0,1,58,6,7,700,1,100,4,40,1,10,29000,1,11
2021,202101,54786,2021001252510,12168.0,2021000547861,12404,1,2,11856.0,1,0,2,58,6,7,700,1,100,5,50,1,10,30800,1,11
2021,202101,55254,2021001273190,8892.0,2021000552541,20904,1,1,9048.0,2,0,1,43,6,8,826,1,100,6,64,1,10,4900,1,11
2021,202101,55254,2021001273190,8892.0,2021000552541,20904,1,2,7644.0,2,0,2,45,6,8,826,1,100,6,63,1,10,26000,1,11
2021,202101,55566,2021001289664,10452.0,2021000555661,60004,1,1,10296.0,0,0,2,59,5,7,700,1,100,6,64,1,12,9600,1,11
2021,202101,55878,2021001304722,39156.0,2021000558781,11004,1,1,39156.0,0,0,1,28,6,1,100,0,0,10,101,1,10,65000,1,11
2021,202101,55878,2021001304722,39156.0,2021000558781,11004,1,2,36036.0,0,0,2,27,6,1,100,0,0,10,101,1,10,55000,1,11
2021,202101,56346,2021001330040,9204.0,2021000563461,11804,1,1,9048.0,0,0,1,43,6,4,400,0,0,7,71,1,10,135000,1,11
2021,202101,56346,2021001330040,9204.0,2021000563461,11804,1,2,9516.0,0,0,2,29,6,1,100,0,0,10,101,1,10,68000,1,11
2021,202101,56502,2021001338087,15444.0,2021000565021,20904,1,1,15288.0,1,0,2,51,4,8,826,1,100,7,71,1,10,30000,1,11
2021,202101,56502,2021001338087,15444.0,2021000565021,20904,1,2,23244.0,0,0,2,20,6,8,826,1,100,6,65,1,10,25000,1,11
2021,202101,56658,2021001345777,8580.0,2021000566581,10604,1,1,8580.0,0,0,2,33,1,1,100,0,0,10,101,1,10,79000,1,11
2021,202101,56658,2021001345777,8580.0,2021000566581,10604,1,2,10764.0,0,0,1,32,1,1,100,0,0,7,71,1,10,70000,1,11
2021,202101,57438,2021001383863,9360.0,2021000574381,90004,1,1,9360.0,0,0,1,47,1,1,100,0,0,6,63,1,10,35000,1,11
2021,202101,57750,2021001398448,9672.0,2021000577501,12004,1,1,9672.0,2,0,2,43,4,1,100,0,0,8,81,1,10,8000,1,11
2021,202101,57906,2021001405092,5616.0,2021000579061,80704,1,1,5460.0,0,0,2,37,1,1,100,0,0,8,81,1,10,75000,1,11
2021,202101,57906,2021001405092,5616.0,2021000579061,80704,1,2,5928.0,0,0,1,35,1,1,100,0,0,10,101,1,10,0,1,11
2021,202101,58062,2021001413075,19656.0,2021000580621,10004,1,2,19188.0,0,0,1,56,1,8,801,0,0,10,101,1,10,100000,1,11
2021,202101,59622,2021000011423,49452.0,2021000596221,10005,1,1,49452.0,2,0,1,40,1,1,100,0,0,7,71,1,10,0,2,20
2021,202101,59622,2021000011423,49452.0,2021000596221,10005,1,2,51480.0,2,0,2,44,1,8,826,1,100,1,16,1,10,36000,1,11
2021,202101,59934,2021000048852,3588.0,2021000599341,130005,1,1,3588.0,0,0,1,29,1,1,100,0,0,10,101,1,10,34500,1,11
2021,202101,59934,2021000048852,3588.0,2021000599341,130005,1,2,3900.0,0,0,2,24,1,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,59934,2021000048852,3588.0,2021000599341,130005,1,3,4056.0,0,0,1,29,1,1,100,0,0,10,101,1,10,34500,1,11
2021,202101,59934,2021000048852,3588.0,2021000599341,130005,1,4,4524.0,0,0,2,24,1,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,60558,2021000125969,13572.0,2021000605581,180005,1,1,13728.0,1,0,2,60,4,2,200,0,0,5,50,1,10,25000,1,11
2021,202101,60558,2021000125969,13572.0,2021000605581,180005,1,2,22932.0,0,0,1,31,6,2,200,0,0,6,63,1,10,25000,1,11
2021,202101,60714,2021000142186,10140.0,2021000607141,40005,1,1,10140.0,2,1,1,34,1,1,100,0,0,7,71,1,12,0,1,11
2021,202101,60714,2021000142186,10140.0,2021000607141,40005,1,2,26208.0,2,1,2,27,1,1,100,0,0,7,71,1,10,16300,1,11
2021,202101,61026,2021000183748,18564.0,2021000610261,200005,1,2,25584.0,0,0,2,31,6,2,200,0,0,6,65,1,10,18000,1,11
2021,202101,61338,2021000220098,3900.0,2021000613381,140005,1,2,8892.0,1,0,2,45,1,1,100,0,0,10,101,1,10,37600,1,11
2021,202101,61494,2021000240767,3432.0,2021000614941,120005,1,1,3432.0,2,0,2,42,1,1,100,0,0,7,71,1,10,74000,1,11
2021,202101,61494,2021000240767,3432.0,2021000614941,120005,1,2,3588.0,2,0,1,44,1,1,100,0,0,7,71,1,10,32000,1,11
2021,202101,61650,2021000259050,6396.0,2021000616501,130005,1,1,6396.0,2,0,1,37,1,1,100,0,0,6,63,1,10,70000,1,11
2021,202101,61650,2021000259050,6396.0,2021000616501,130005,1,2,6552.0,2,0,2,39,1,1,100,0,0,8,81,1,10,0,1,11
2021,202101,61962,2021000298086,15756.0,2021000619621,80005,1,1,15600.0,0,0,1,63,1,1,100,0,0,10,101,1,10,79000,1,11
2021,202101,62118,2021000315289,30108.0,2021000621181,10005,1,1,30108.0,2,0,1,45,1,1,100,0,0,10,101,1,10,68000,1,11
2021,202101,62118,2021000315289,30108.0,2021000621181,10005,1,2,19344.0,2,0,2,41,1,6,662,0,0,6,63,1,10,42000,1,11
2021,202101,62430,2021000353552,21372.0,2021000624301,110005,1,1,21372.0,2,0,2,41,1,1,100,0,0,7,71,1,10,56000,1,11
2021,202101,62430,2021000353552,21372.0,2021000624301,110005,1,2,21840.0,2,0,1,48,1,1,100,0,0,7,71,1,10,75000,1,11
2021,202101,62586,2021000370975,18252.0,2021000625861,20005,1,1,18252.0,1,1,2,20,1,1,100,0,0,6,64,1,10,30000,1,11
2021,202101,62586,2021000370975,18252.0,2021000625861,20005,1,2,19500.0,1,1,1,32,1,1,100,0,0,10,101,1,10,45000,1,11
2021,202101,62742,2021000387523,7020.0,2021000627421,10005,1,1,7176.0,1,0,1,54,4,1,100,0,0,7,71,1,10,51000,2,20
2021,202101,62742,2021000387523,7020.0,2021000627421,10005,1,2,7800.0,3,1,2,30,2,3,325,0,0,7,71,1,10,25000,1,11
2021,202101,62898,2021000404261,10608.0,2021000628981,160005,1,1,10608.0,0,0,1,59,1,1,100,0,0,3,30,1,10,64000,1,11
2021,202101,63210,2021000439646,2340.0,2021000632101,140005,1,1,2496.0,0,0,2,62,4,1,100,0,0,8,81,1,10,34000,1,11
2021,202101,63366,2021000456755,63336.0,2021000633661,150005,1,1,63180.0,0,0,1,43,4,1,100,0,0,7,71,1,10,20000,1,11
2021,202101,63522,2021000475737,40716.0,2021000635221,130005,1,1,40716.0,0,0,1,40,4,7,700,1,100,0,2,1,10,29000,1,11
2021,202101,63678,2021000493650,25584.0,2021000636781,80005,1,1,25584.0,0,0,1,62,1,1,100,0,0,6,63,1,10,45000,1,11
2021,202101,63678,2021000493650,25584.0,2021000636781,80005,1,2,29172.0,0,0,2,60,1,1,100,0,0,6,63,1,10,38000,1,11
2021,202101,63834,2021000510460,16848.0,2021000638341,10005,1,1,16848.0,0,0,1,41,4,1,100,0,0,10,101,1,10,49000,1,11
2021,202101,64302,2021000566734,15288.0,2021000643021,20005,1,1,15132.0,0,0,2,48,1,1,100,0,0,6,63,1,10,33000,1,11
2021,202101,64302,2021000566734,15288.0,2021000643021,20005,1,2,13884.0,0,0,1,51,1,1,100,0,0,6,63,1,10,40000,1,11
2021,202101,64458,2021000583888,13572.0,2021000644581,20005,1,2,15756.0,1,1,1,28,1,1,100,0,0,7,71,1,10,56000,2,20
2021,202101,64614,2021000601388,17940.0,2021000646141,20005,1,1,17940.0,0,0,1,61,1,1,100,0,0,10,101,1,10,90000,1,11
2021,202101,64614,2021000601388,17940.0,2021000646141,20005,1,2,16224.0,0,0,2,54,1,1,100,0,0,10,101,1,10,125000,1,11
2021,202101,65394,2021000687765,2652.0,2021000653941,70005,1,2,2652.0,3,0,1,41,1,1,100,0,0,6,63,1,10,40000,1,11
2021,202101,65394,2021000687765,2652.0,2021000653941,70005,1,3,2652.0,3,0,2,39,1,1,100,0,0,6,63,1,10,6000,1,11
2021,202101,65706,2021000723498,3900.0,2021000657061,60005,1,1,3744.0,0,0,1,31,6,1,100,0,0,10,101,1,10,57000,1,11
2021,202101,66174,2021000778704,4368.0,2021000661741,40005,1,2,2652.0,3,0,1,43,1,1,100,0,0,6,63,1,10,50000,1,11
2021,202101,66330,2021000796027,14664.0,2021000663301,90005,1,1,14664.0,0,0,1,32,2,1,100,0,0,6,63,1,10,70000,1,11
2021,202101,67110,2021000884329,8736.0,2021000671101,50005,1,5,9984.0,0,0,2,36,4,1,100,0,0,8,81,1,10,18300,1,11
2021,202101,67266,2021000902497,56628.0,2021000672661,20005,1,1,56784.0,1,1,1,28,6,1,100,0,0,6,64,1,10,8400,1,11
2021,202101,67422,2021000919498,18252.0,2021000674221,90005,1,1,18408.0,0,0,2,61,5,2,200,0,0,8,81,1,10,32400,1,11
2021,202101,67578,2021000938357,4992.0,2021000675781,60005,1,1,4992.0,0,0,2,55,5,1,100,0,0,6,63,1,10,6500,1,11
2021,202101,67890,2021000972335,6864.0,2021000678901,30005,1,1,7020.0,2,0,2,45,1,8,802,0,0,7,71,1,10,16800,1,11
